# Columns: s_perp_min(1) s_perp_max(2) pi_min(3) pi_max(4) xi(5)
46 51 26 27 0.0253656607
51 56 26 27 0.02452907417
56 61 26 27 0.01025641621
61 66 26 27 0.02137691808
66 71 26 27 0.0215222934
71 76 26 27 0.0009344939461
76 81 26 27 0.01942398755
81 86 26 27 0.01422084553
86 91 26 27 -0.0105296138
91 96 26 27 0.01162598307
96 101 26 27 0.01048245837
1 6 27 28 0.2573182451
6 11 27 28 0.1405765605
11 16 27 28 0.1342349477
16 21 27 28 0.1119830716
21 26 27 28 0.09726279964
26 31 27 28 0.09199663272
31 36 27 28 0.03845866572
36 41 27 28 0.03753243111
41 46 27 28 0.02141714855
46 51 27 28 0.01681404841
51 56 27 28 0.02493780033
56 61 27 28 0.02726702975
61 66 27 28 0.03362709585
66 71 27 28 0.03238114535
71 76 27 28 -0.001718693556
76 81 27 28 0.01143711903
81 86 27 28 0.02113701215
86 91 27 28 0.008212242815
91 96 27 28 -0.001953815502
96 101 27 28 0.01068626025
1 6 28 29 0.2355026059
6 11 28 29 0.1268280688
11 16 28 29 0.1338897515
16 21 28 29 0.07975926048
21 26 28 29 0.07694424811
26 31 28 29 0.03454033774
31 36 28 29 0.06506056835
36 41 28 29 0.04939462671
41 46 28 29 0.05150415356
46 51 28 29 0.03061340895
51 56 28 29 0.02714224142
56 61 28 29 0.01156775313
61 66 28 29 0.02004464069
66 71 28 29 0.01505931405
71 76 28 29 0.005679992916
76 81 28 29 0.03694121318
81 86 28 29 0.01047297871
86 91 28 29 -0.00109995264
91 96 28 29 0.01101255344
96 101 28 29 0.02029406301
1 6 29 30 0.1769178848
6 11 29 30 0.1520055214
11 16 29 30 0.1262423287
16 21 29 30 0.08842074188
21 26 29 30 0.06551887641
26 31 29 30 0.02747150285
31 36 29 30 0.0431455657
36 41 29 30 0.06659201702
41 46 29 30 0.04192015279
46 51 29 30 0.0210344206
51 56 29 30 0.02150718075
56 61 29 30 0.02387226033
61 66 29 30 0.02514794055
66 71 29 30 0.01121815871
71 76 29 30 -0.001177326253
76 81 29 30 0.01448299742
81 86 29 30 0.004535636419
86 91 29 30 0.001095440982
91 96 29 30 0.009225939621
96 101 29 30 0.01327745554
1 6 30 31 0.2231096842
6 11 30 31 0.09810806
11 16 30 31 0.1215157965
16 21 30 31 0.04364068928
21 26 30 31 0.08730182806
26 31 30 31 0.04934464141
31 36 30 31 0.03541967121
36 41 30 31 0.03742069928
41 46 30 31 0.03965394452
46 51 30 31 0.02557261415
51 56 30 31 0.02186230348
56 61 30 31 0.01594296137
61 66 30 31 0.03442307514
66 71 30 31 0.01225956186
71 76 30 31 0.007738164103
76 81 30 31 -0.0069842804
81 86 30 31 0.0172818181
86 91 30 31 0.01102736932
91 96 30 31 0.007370314971
96 101 30 31 0.01069717821
1 6 31 32 0.2545528824
6 11 31 32 0.1459747413
11 16 31 32 0.09004983814
16 21 31 32 0.04751607246
21 26 31 32 0.04861725846
26 31 31 32 0.06848835441
31 36 31 32 0.03998886366
36 41 31 32 0.03073541166
41 46 31 32 0.05808851866
46 51 31 32 0.04438320471
51 56 31 32 0.01644165654
56 61 31 32 0.0100970949
61 66 31 32 0.02764313805
66 71 31 32 0.01339516228
71 76 31 32 -0.01039520195
76 81 31 32 -0.004632515228
81 86 31 32 0.009507033651
86 91 31 32 0.005117628928
91 96 31 32 0.01206688562
96 101 31 32 0.008819289486
1 6 32 33 0.2298694597
6 11 32 33 0.1140495627
11 16 32 33 0.09270519328
16 21 32 33 0.07043896394
21 26 32 33 0.05450536724
26 31 32 33 0.05194828701
31 36 32 33 0.02745836165
36 41 32 33 0.0355398802
41 46 32 33 0.03071272282
46 51 32 33 0.03353293086
51 56 32 33 0.007630592593
56 61 32 33 0.02939948418
61 66 32 33 0.02221241408
66 71 32 33 0.01077857145
71 76 32 33 0.01085468398
76 81 32 33 0.01458346117
81 86 32 33 -0.003900283755
86 91 32 33 0.02244989702
91 96 32 33 0.0026392389
96 101 32 33 0.01532275294
1 6 33 34 0.1291897729
6 11 33 34 0.157656742
11 16 33 34 0.07754311544
16 21 33 34 0.05057762517
21 26 33 34 0.06777649325
26 31 33 34 0.04692966579
31 36 33 34 0.03872618284
36 41 33 34 0.03767209589
41 46 33 34 0.03188291036
46 51 33 34 0.01530624469
51 56 33 34 0.02194940906
56 61 33 34 0.03265331552
61 66 33 34 0.02864799134
66 71 33 34 0.04120428963
71 76 33 34 0.01342008219
76 81 33 34 0.01767957144
81 86 33 34 -0.003694215476
86 91 33 34 0.01675483534
91 96 33 34 0.00794157132
96 101 33 34 0.006395502882
1 6 34 35 0.09713204963
6 11 34 35 0.1083983422
11 16 34 35 0.07985327441
16 21 34 35 0.04846554134
21 26 34 35 0.05937144678
26 31 34 35 0.05780963409
31 36 34 35 0.02467618358
36 41 34 35 0.03514881881
41 46 34 35 0.03148735401
46 51 34 35 0.03967501367
51 56 34 35 0.02198961163
56 61 34 35 0.002167795942
61 66 34 35 0.03293837618
66 71 34 35 0.02150136067
71 76 34 35 0.04000560623
76 81 34 35 0.03082662373
81 86 34 35 -0.01030557276
86 91 34 35 -0.004336335488
91 96 34 35 0.007792047846
96 101 34 35 0.005955145255
1 6 35 36 0.1089104464
6 11 35 36 0.07655751009
11 16 35 36 0.06819626535
16 21 35 36 0.06755180348
21 26 35 36 0.05685450909
26 31 35 36 0.04339524835
31 36 35 36 0.02815390617
36 41 35 36 0.02856595202
41 46 35 36 0.05708314627
46 51 35 36 0.03383596985
51 56 35 36 0.01851878948
56 61 35 36 -0.001355656069
61 66 35 36 0.01882526815
66 71 35 36 0.02628972189
71 76 35 36 0.03739631337
76 81 35 36 0.01515427796
